tweet_id,user_id,username,created_at,text,retweet_count,favorite_count,followers_count,statuses_count,account_created_at,location,is_retweet,lang
09292340-f47,d0e3eefd,whitestephanie,2024-11-07 21:46:30,counting ongoing — official figures incoming.,10,81,31,3110,2024-07-17,Los Angeles,False,en
5f8055f9-875,56bdc200,vmorgan,2024-11-06 04:50:59,poll watchers report — observers reporting orderly process.,98,114,18,71,2021-11-11,Houston,False,es
c845dea4-54a,167ffc1e,dmyers,2024-10-26 21:41:56,Reports of ballot stuffing in several precincts. Must be investigated!,26,62,96,1961,2010-01-12,Los Angeles,False,en
f914dfdb-ecc,96779bb5,knoxjeffery,2024-11-06 04:35:52,Update: trust the process in my precinct. #Election2024,53,60,14,317,2022-10-12,Chicago,False,es
cba3e248-002,78e9e7f8,travisjones,2024-10-29 14:02:57,rigged machines found in vote tallies (348 suspicious) ¡Increíble! 🇺🇸 https://news.site/article,38,236,26,1333,2015-04-13,Chicago,False,en
8f544351-f91,540f2cd3,chloefisher,2024-10-30 02:48:56,counting ongoing — observers reporting orderly process.,77,194,46,546,2010-11-04,Philadelphia,False,es
9d74cc40-88a,26776c00,xfernandez,2024-11-14 18:35:31,polling update — observers reporting orderly process.,28,173,26,747,2023-09-09,New York,False,en-US
575c10c6-d9e,9061305d,bradystout,2024-11-08 18:53:44,counting ongoing — observers reporting orderly process. #VoteSafe,90,44,4,227,2025-01-08,Rural,False,en
b4585293-cef,8e4804cd,terrywarren,2024-10-29 12:19:03,early voting numbers — observers reporting orderly process.,53,192,51,209,2016-05-22,Chicago,False,en
96df4988-4c3,1fa50bb0,millerdaniel,2024-11-13 00:10:21,Reports of count manipulation in several precincts. Must be investigated! ¡Increíble! 🇺🇸,118,88,382,3940,2023-09-07,Los Angeles,False,en
cc329d26-abf,85c12eb2,vanessa66,2024-11-09 00:45:45,Update: trust the process in my precinct. https://news.site/article,78,210,20,7047,2017-04-29,,False,en-US
384ce52c-f76,9f23929c,george52,2024-11-07 09:59:06,ALERT: voter rolls compromised across precincts — evidence points to fraud. #investigate,198,800,124,2862,2014-09-03,,False,es
3196a6e4-918,6ba8004f,cwade,2024-11-04 01:22:50,Reports of ghost voters in several precincts. Must be investigated! ¡Increíble! 🇺🇸,6,114,25,173,2010-01-10,Houston,False,es
4ac56196-666,571ea087,hjohnson,2024-10-30 01:39:34,early voting numbers — observers reporting orderly process.,68,15,50,24230,2024-12-12,Los Angeles,False,en-US
0e340f94-aad,56f14741,samantha46,2024-10-30 18:30:54,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,285,507,86,409,2014-05-17,Chicago,False,en
cab2bbc4-faa,8462fe56,nicolegordon,2024-10-28 09:28:21,Voter turnout steady in my area.,48,7,2,197,2014-04-07,New York,False,en
36bc44ee-c23,ab5eaf07,matthew45,2024-11-12 22:45:01,Update: smooth voting in my precinct.,15,18,30,2308,2013-03-05,Philadelphia,False,en-US
f3cc0b6d-f0c,f15a6716,griffindavid,2024-11-01 17:54:10,polling update — observers reporting orderly process.,13,21,45,562,2022-09-05,Los Angeles,False,es
89ce088a-003,1016786a,pgood,2024-10-26 08:33:45,counting ongoing — observers reporting orderly process.,94,267,233,24712,2019-03-30,,False,en
2d0a0869-405,1f5eb2ae,laurie88,2024-11-06 19:19:22,turnout update — official figures incoming.,28,64,57,1620,2020-05-17,Chicago,False,en-US
fc3f7b67-5d7,8f5075a3,youngpatricia,2024-10-27 05:31:48,fraudulent tabulation found in vote tallies (180 suspicious) #VoteSafe,196,95,10,891,2018-01-23,Los Angeles,False,es
12669391-4ea,ea508003,rholmes,2024-11-01 02:56:01,Evidence of ghost voters — officials silent. Share widely!,173,257,8,78,2023-04-08,Chicago,True,en
cc4e02d5-117,f9a0b58f,tdaniels,2024-11-05 10:28:49,Update: smooth voting in my precinct. #VoteSafe,44,59,53,6174,2023-08-08,Houston,False,es
b0e1fb45-3da,b2721281,owensanna,2024-11-12 21:27:21,Update: trust the process in my precinct.,53,241,144,1761,2011-10-31,Rural,False,en
f108ca02-72e,00430c0c,milleramanda,2024-10-26 20:24:57,Update: trust the process in my precinct.,100,100,5,15287,2016-05-28,Chicago,False,es
837a1424-88c,979b2f39,chavezjake,2024-10-30 19:18:51,voter rolls compromised found in vote tallies (295 suspicious),22,76,31,186,2020-12-28,Chicago,False,en-US
922b68b4-b32,838d66c7,tracyprice,2024-11-07 14:34:39,early voting numbers — observers reporting orderly process.,35,154,3,481,2017-01-02,Los Angeles,False,en
d2a2e453-ef8,cccafd0d,cynthiadoyle,2024-11-02 14:53:12,counting ongoing — official figures incoming.,8,42,26,307,2010-10-01,Rural,False,en-US
1edb70c0-685,54587f0c,jordanrebecca,2024-11-08 08:38:05,early voting numbers — observers reporting orderly process.,109,260,118,19090,2023-06-27,Rural,False,en-US
781b35b8-3b7,3eb685b3,leslienavarro,2024-10-29 12:04:51,turnout update — observers reporting orderly process.,96,182,12,56,2009-07-14,Houston,False,es
ab246e78-b88,1881c786,paul32,2024-10-30 18:29:47,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,362,203,86,31049,2024-07-12,Chicago,False,en-US
0faae532-1a8,afd847d3,troberts,2024-11-07 15:55:33,Voter turnout steady in my area. #VoteSafe,15,33,13,82,2020-07-05,Philadelphia,False,es
397beea4-357,6b05a783,mmarsh,2024-10-30 08:19:12,voter rolls compromised found in vote tallies (239 suspicious) ¡Increíble! 🇺🇸,208,243,135,1736,2010-10-02,Los Angeles,True,es
6cf0ec79-081,b1836f45,joseph30,2024-11-14 10:43:46,Update: clean election in my precinct.,12,234,51,1705,2021-08-14,Los Angeles,False,en-US
200d5f53-1f7,031950ef,obrienmatthew,2024-10-26 11:57:34,Evidence of illegal votes — officials silent. Share widely!,8,368,9,671,2012-04-12,Rural,False,es
4f241f60-3f8,2eb719ac,gregory15,2024-10-30 18:28:27,ALERT: fake ballots across precincts — evidence points to fraud. #investigate,106,779,17,621,2015-01-24,Houston,True,en
f95b34f6-e9b,34a980a6,hernandeztraci,2024-10-27 06:01:04,polling update — official figures incoming. #Election2024,44,9,8,697,2017-03-11,Philadelphia,False,en-US
15461015-7cd,7c035eb1,briansmith,2024-10-27 20:06:06,Update: smooth voting in my precinct.,3,145,45,4355,2024-07-17,Houston,False,es
c2ae1b4b-9c8,8f00341c,ureynolds,2024-10-26 14:27:08,counting ongoing — observers reporting orderly process. #Election2024,78,244,33,632,2016-09-15,Los Angeles,False,es
f713475d-e1a,f5ebd86d,justincampbell,2024-11-09 15:18:03,Reports of ghost voters in several precincts. Must be investigated! ¡Increíble! 🇺🇸,198,0,2,961,2016-10-11,Philadelphia,False,es
57e2d6d5-dbb,ff5aa241,duartemegan,2024-11-13 13:56:37,Update: transparent count in my precinct.,22,209,133,7955,2015-08-15,New York,False,en-US
eff504d0-81f,92ac0aa0,gabriel08,2024-10-31 02:20:39,turnout update — observers reporting orderly process.,74,63,103,45743,2023-10-15,Los Angeles,False,en-US
75d72db5-903,e61b6a07,zwalker,2024-11-13 14:50:49,Evidence of voter rolls compromised — officials silent. Share widely! ¡Increíble! 🇺🇸,135,124,46,530,2021-07-26,Philadelphia,False,es
32e40020-a74,556dd965,staceyandrews,2024-11-03 09:10:27,turnout update — observers reporting orderly process.,76,59,20,255,2022-06-02,New York,False,en-US
a7429641-ec7,e61b6a07,zwalker,2024-10-28 05:20:31,Update: transparent count in my precinct.,55,70,46,530,2021-07-26,Philadelphia,False,en-US
e2803212-902,75b66881,kevinlewis,2024-11-04 12:56:36,early voting numbers — observers reporting orderly process.,49,17,15,3168,2023-07-14,New York,False,es
903c2dbe-de7,49b5c477,gutierrezpatricia,2024-11-05 09:39:00,turnout update — official figures incoming.,50,13,164,220,2023-02-26,Los Angeles,False,en
e6ab4280-8a4,aa71651c,bcrawford,2024-11-08 21:39:33,polling update — observers reporting orderly process.,12,130,25,389,2014-08-02,Los Angeles,False,en-US
75bcdf42-2ac,397be3a1,rebeccajohnston,2024-11-15 03:57:05,counting ongoing — observers reporting orderly process.,34,215,21,425,2012-08-30,Miami,False,en-US
adc73ed2-757,1312e652,maldonadolisa,2024-11-02 11:46:41,Evidence of voter rolls compromised — officials silent. Share widely!,68,176,249,201,2014-09-01,Chicago,False,en
a86465f8-70e,2df7e010,porterclayton,2024-10-27 19:35:30,turnout update — observers reporting orderly process.,21,175,79,206,2022-02-03,Philadelphia,False,en-US
2df4bafa-168,807f4592,christopher02,2024-10-27 10:02:38,Update: trust the process in my precinct. #VoteSafe,95,35,58,46,2015-06-08,Houston,False,en
522fa4f4-77a,49b5c477,gutierrezpatricia,2024-10-27 08:46:45,Voter turnout steady in my area.,27,42,164,220,2023-02-26,Los Angeles,False,es
0a56bdd4-6b0,541d49fd,cpacheco,2024-10-28 06:06:54,poll watchers report — official figures incoming. #Election2024,43,67,12,156,2019-08-05,Rural,False,es
dcb8d697-aee,cdce30dd,gilbertjackson,2024-10-30 08:03:21,Update: trust the process in my precinct. #Election2024,100,229,1,259,2020-04-22,New York,False,es
ff2ac7d3-5df,44e79996,maryhill,2024-10-31 16:00:12,Update: observers confirm fairness in my precinct.,73,216,63,267,2020-03-20,Miami,False,en
3e3f841d-b77,88de6314,rruiz,2024-11-10 19:15:37,ALERT: poll watchers report across precincts — evidence points to fraud. #investigate,243,462,18,135,2019-08-17,Chicago,False,en-US
aac72f57-1ac,ea307b96,kaylee03,unknown,Update: observers confirm fairness in my precinct.,7,34,7,164,2019-07-18,Miami,False,en-US
e2ddae75-f20,eb74abc3,dakotasmith,2024-11-02 14:54:12,polling update — observers reporting orderly process.,46,33,4,210,2013-10-13,Los Angeles,False,en-US
eaf7b276-6e8,fac69c8b,qgarcia,2024-10-26 21:55:40,Update: observers confirm fairness in my precinct.,98,100,84,553,2010-05-24,Philadelphia,True,es
d0931e4f-c04,3314bcae,kenneth19,2024-11-07 15:22:28,polling update — official figures incoming. ¡Esto es falso!,15,51,40,270,2014-07-29,New York,False,es
ea9402a1-f9d,947f32bd,shannon30,2024-11-09 06:56:07,Evidence of illegal votes — officials silent. Share widely!,124,176,33,279,2020-03-13,New York,False,es
d2abe08c-436,e61b6a07,zwalker,2024-11-03 06:08:34,Update: trust the process in my precinct. #Election2024,4,174,46,530,2021-07-26,Philadelphia,False,en-US
96a80e5f-d35,9ac0790a,merrittmichael,2024-11-11 23:50:56,ALERT: counting ongoing across precincts — evidence points to fraud. #electionfraud,14,64,26,526,2019-06-12,Houston,False,en
62c2c8b1-68f,522e20a2,cynthiaramsey,unknown,early voting numbers — official figures incoming.,50,82,23,165,2025-04-19,New York,False,es
67b38a4e-836,f7b04b1d,qacevedo,2024-11-03 01:46:48,Evidence of voter rolls compromised — officials silent. Share widely! ¡Increíble! 🇺🇸,159,22,12,1293,2023-04-06,Houston,False,en-US
252a7833-b57,1b7e54f1,danielking,2024-10-26 23:43:55,poll watchers report — observers reporting orderly process.,84,190,273,3389,2010-08-26,Los Angeles,False,es
57485dc5-120,cf1630f8,douglas11,2024-11-06 13:56:21,fake ballots found in vote tallies (102 suspicious) ¡Increíble! 🇺🇸,131,239,17,8200,2021-06-21,Rural,False,es
3e6abbe0-eae,93b49ec5,antonioanderson,2024-10-31 13:54:05,Update: observers confirm fairness in my precinct.,10,99,16,223,2018-10-25,Philadelphia,False,en-US
ea6861ba-055,e38c9038,kweaver,2024-11-02 21:32:30,early voting numbers — official figures incoming.,17,32,41,440,2010-07-18,,False,en-US
89970b04-4d9,0f96f0c7,sandrabell,2024-11-06 07:12:46,rigged machines found in vote tallies (462 suspicious),78,257,66,3766,2013-12-28,Rural,False,en-US
1c6c0fdd-486,b8ce94e7,alexanderhines,2024-11-02 04:21:14,Reports of illegal votes in several precincts. Must be investigated!,58,375,44,3441,2024-08-02,Chicago,False,en-US
1e81be1d-390,ff217f0c,rcontreras,2024-11-06 14:43:58,Update: smooth voting in my precinct.,39,240,13,497,2017-08-30,Rural,False,en
9d86e3bf-7bc,de339f4a,uwilson,2024-11-08 10:19:16,Voter turnout steady in my area.,48,78,37,794,2013-07-01,Rural,False,en
1dc15436-f03,be5d650f,ryanmicheal,2024-11-08 21:55:09,Reports of fake ballots in several precincts. Must be investigated!,49,104,495,188,2022-05-11,Chicago,False,en
eb795b29-142,954fd3d5,millerrobert,2024-11-09 17:18:22,Evidence of illegal votes — officials silent. Share widely!,84,196,5,223,2021-04-05,Philadelphia,False,es
3d188810-54a,c0c66123,johnsonjonathan,2024-11-10 18:24:03,Voter turnout steady in my area.,8,44,32,643,2021-11-13,,True,en
23d747d3-88b,3eafd990,angela71,2024-11-14 20:37:54,counting ongoing — observers reporting orderly process.,99,40,72,796,2020-11-09,Miami,False,en-US
8df69c18-e1f,492a698b,brittanythomas,2024-11-13 14:03:33,Voter turnout steady in my area.,39,69,22,549,2024-04-21,Rural,True,es
8359e678-77c,3174e9e4,reesekristen,2024-11-10 22:31:11,Reports of ghost voters in several precincts. Must be investigated!,27,217,13,74,2016-06-23,Miami,False,en-US
1775e7c7-484,ae2f316f,yangbrent,2024-11-07 03:04:34,Update: trust the process in my precinct. #VoteSafe,86,185,4,626,2023-11-12,Houston,True,en-US
2cced05f-70c,a5d2dad1,andrewgutierrez,2024-11-13 22:42:52,poll watchers report — observers reporting orderly process. #VoteSafe,40,18,97,503,2010-11-28,Houston,False,es
706837ba-805,c351e340,umcguire,2024-10-31 09:12:15,counting ongoing — observers reporting orderly process.,91,76,54,3363,2014-08-09,,True,en-US
20c0e658-1e0,c3d42077,monica51,2024-10-30 04:29:47,turnout update — observers reporting orderly process. https://news.site/article,65,187,68,492,2018-12-11,Houston,False,es
4c7bf193-891,784fbd46,qsanchez,2024-11-05 12:45:10,polling update — official figures incoming.,35,19,8,422,2013-03-05,Rural,False,en
9a00382e-a61,89df08ed,robertsshannon,11/08/24 05:11 PM,ALERT: count manipulation across precincts — evidence points to fraud. #investigate,240,232,16,1515,2016-01-26,Miami,False,es
183a2cbd-fd7,0c9310dd,rdouglas,2024-11-01 04:25:57,Reports of ballot stuffing in several precincts. Must be investigated!,128,9,203,4180,2018-01-17,New York,False,en-US
7327a666-a6a,ce8a78da,seansmith,2024-10-30 18:01:21,Update: clean election in my precinct.,67,129,27,546,2021-04-18,,False,es
cc51af9b-f8b,4af3f4d9,mbrooks,2024-11-14 11:35:27,Voter turnout steady in my area.,26,52,60,2118,2009-09-15,Miami,True,es
e403976c-43c,012fe738,megan66,2024-11-02 16:07:25,Update: observers confirm fairness in my precinct.,11,166,49,180,2016-06-29,Rural,True,en-US
d2b47fb6-b60,cf524c32,michellebrooks,2024-11-03 04:16:19,Evidence of illegal votes — officials silent. Share widely! ¡Increíble! 🇺🇸,24,288,21,594,2025-01-24,Philadelphia,False,es
d269526c-c3e,0570f1f4,favila,2024-11-10 21:21:51,poll watchers report — observers reporting orderly process.,46,41,46,78,2013-02-22,Los Angeles,False,en-US
19c59c2f-2c2,50635767,xmeyers,2024-10-30 18:31:41,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,279,12,32,4181,2015-01-31,Houston,False,en
1fc19141-88c,8076dce6,fmack,2024-10-29 08:27:03,Update: smooth voting in my precinct. #VoteSafe,62,228,19,5661,2014-07-05,Houston,False,es
eb64fce9-d3a,add291d7,patrickreyes,2024-10-26 08:40:00,poll watchers report — observers reporting orderly process.,49,83,6,3243,2023-10-30,,True,es
9f4ba981-dc0,1ec16bb3,veronica26,2024-11-11 13:58:26,count manipulation found in vote tallies (388 suspicious),84,18,28,222,2010-04-02,Rural,False,es
d0d82bf1-1ee,7227441c,timothy17,2024-10-26 08:51:56,counting ongoing — observers reporting orderly process.,98,231,198,597,2011-05-18,Houston,False,en-US
3ae9bbdd-838,54e876d0,heatherwatson,2024-11-11 07:00:57,turnout update — observers reporting orderly process.,62,219,26,619,2010-02-18,Houston,False,es
e37d14e5-d5a,7227441c,timothy17,2024-10-30 12:15:23,Reports of illegal votes in several precincts. Must be investigated!,221,115,198,597,2011-05-18,Houston,True,en-US
62fa32a0-433,c39f8289,yking,2024-11-07 18:33:55,early voting numbers — official figures incoming.,40,63,10,353,2023-10-04,Chicago,False,en-US
c44f444d-95d,801dc72c,gporter,2024-11-10 18:24:19,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,391,244,111,1615,2010-04-06,,False,es
397c4016-496,479b79d3,jason68,2024-11-09 04:35:49,Voter turnout steady in my area.,25,66,27,506,2012-07-31,Los Angeles,False,en-US
2485e858-4ac,edf65d6f,robertking,2024-11-13 07:35:42,counting ongoing — observers reporting orderly process.,110,232,234,14132,2009-11-29,Chicago,False,en
2b36d329-025,351fbd15,darren29,2024-11-11 23:48:01,ALERT: counting ongoing across precincts — evidence points to fraud. #electionfraud,206,39,76,869,2014-08-02,Miami,False,en-US
fc84e949-c00,8c129e95,vlee,2024-11-12 17:56:14,Update: observers confirm fairness in my precinct. https://news.site/article,81,115,123,211,2024-02-25,Miami,False,es
6b588f82-cef,74023412,bjackson,2024-11-06 17:00:30,turnout update — observers reporting orderly process.,101,168,24,19,2012-05-10,Chicago,False,en-US
ac5e0966-fb7,82629993,samueljohnson,2024-11-07 17:04:30,ghost voters found in vote tallies (41 suspicious),137,185,13,4908,2022-11-01,Miami,False,es
47f05417-58d,f3dc9be0,carmenjensen,2024-11-04 09:23:18,Update: observers confirm fairness in my precinct.,77,89,46,651,2020-05-10,,False,en
82443d55-c01,01eb37bb,gwendolyn74,2024-11-07 23:04:13,counting ongoing — observers reporting orderly process.,16,134,78,520,2024-07-07,Chicago,False,en-US
eee0634c-c69,9e1bf477,ricethomas,2024-11-08 15:14:47,Evidence of fraudulent tabulation — officials silent. Share widely! ¡Increíble! 🇺🇸,123,70,190,1352,2012-04-10,Los Angeles,False,es
1740dcba-290,89df08ed,robertsshannon,2024-11-11 05:03:11,Update: smooth voting in my precinct.,93,180,16,1515,2016-01-26,Miami,False,es
81bbfb7e-10c,bee4f302,thomas87,2024-11-02 14:52:32,Reports of illegal votes in several precincts. Must be investigated!,62,352,11,684,2022-08-14,New York,False,en-US
1a9ec4d0-038,098f1844,willisjulie,11/07/24 04:46 PM,poll watchers report — observers reporting orderly process.,13,149,40,4035,2014-05-29,Houston,False,en
9a7a5684-b83,dfe13fcf,qsnyder,2024-10-27 19:22:09,Update: transparent count in my precinct.,96,180,3,473,2011-01-13,Rural,False,en-US
40a25493-a3d,0d21db9f,cabrerakatrina,2024-11-07 18:39:17,Voter turnout steady in my area.,16,47,29,22188,2023-07-29,Los Angeles,False,en-US
cd4ba51a-655,dbcae4c5,laurabaker,2024-11-05 08:40:27,counting ongoing — observers reporting orderly process.,64,156,48,548,2012-03-22,Houston,True,en
31254518-372,a724878f,erika44,2024-11-01 04:45:35,turnout update — observers reporting orderly process.,79,251,14,62,2021-01-13,Miami,False,en
855e4105-aa1,3fe756ac,colin31,2024-11-04 17:06:19,turnout update — official figures incoming. #Election2024,65,85,113,2836,2018-09-07,Los Angeles,True,en
4c5ca3af-276,680fbbb7,gwatts,2024-11-09 13:24:38,Reports of ghost voters in several precincts. Must be investigated! ¡Increíble! 🇺🇸,8,20,48,650,2025-02-15,Chicago,False,es
0ea68724-19b,c297b8a1,teresa92,2024-10-30 20:10:19,polling update — observers reporting orderly process. https://news.site/article,68,133,33,1871,2013-08-25,Chicago,False,en
42f25b8e-cc1,066d345c,jasminethomas,2024-11-12 14:40:59,Evidence of ballot stuffing — officials silent. Share widely!,59,89,5,28578,2024-04-19,New York,False,en
9d26f1b1-e6e,e61b6a07,zwalker,2024-11-15 05:02:52,Reports of illegal votes in several precincts. Must be investigated!,86,15,46,530,2021-07-26,Philadelphia,True,en-US
226a1fdb-3bc,8f0fa241,penaraymond,2024-11-14 12:39:11,Evidence of ballot stuffing — officials silent. Share widely!,140,144,13,447,2023-09-24,Los Angeles,False,en
1876246f-221,c891418e,nathansmith,2024-11-05 15:54:00,Evidence of ghost voters — officials silent. Share widely! ¡Increíble! 🇺🇸,20,17,62,288,2017-08-05,Rural,False,en-US
2f12ef65-6fa,1dbf2a1a,tconrad,2024-11-13 05:22:24,Update: clean election in my precinct.,71,155,45,114,2021-06-17,Rural,True,en
76663d0d-494,3fb41844,phorn,unknown,counting ongoing — observers reporting orderly process.,9,6,49,1585,2017-06-30,,False,es
ffbe4e48-2ca,8f00341c,ureynolds,2024-10-28 09:38:29,Reports of rigged machines in several precincts. Must be investigated!,165,349,33,632,2016-09-15,Los Angeles,True,es
c0068558-d23,1f679327,cgiles,2024-11-10 19:14:30,ALERT: poll watchers report across precincts — evidence points to fraud. #investigate,200,673,8,1423,2021-03-04,Los Angeles,True,en
d2ce4fef-d18,75b66881,kevinlewis,2024-11-15 01:29:09,turnout update — official figures incoming.,25,68,15,3168,2023-07-14,New York,False,en-US
cf560e03-f61,6fdf9d15,mariawhite,2024-11-09 07:47:38,Update: smooth voting in my precinct.,78,153,15,344,2010-03-22,Miami,False,en-US
c6a05b80-f85,26baa501,joneskenneth,2024-11-11 03:03:18,ALERT: turnout update across precincts — evidence points to fraud. #investigate,363,219,36,2062,2015-02-26,Chicago,False,es
ee1a000a-2d1,0570f1f4,favila,2024-11-09 09:07:19,Update: smooth voting in my precinct.,90,215,46,78,2013-02-22,Los Angeles,False,en
a8fc1a7c-052,9ac0790a,merrittmichael,2024-11-14 20:27:15,Update: observers confirm fairness in my precinct. https://news.site/article,61,113,26,526,2019-06-12,Houston,False,es
98290dd8-728,56786522,apeterson,2024-11-11 08:40:05,illegal votes found in vote tallies (462 suspicious) https://news.site/article,148,100,9,149,2010-12-18,Chicago,False,es
ba493e1d-ca0,d9bef930,andrewsimmons,2024-10-30 12:48:20,Voter turnout steady in my area.,9,80,11,425,2010-08-25,Rural,False,en
c8068cf7-0c2,807f4592,christopher02,2024-11-12 03:53:00,polling update — observers reporting orderly process.,43,256,58,46,2015-06-08,Houston,False,en-US
ebd06b69-19c,f3ac665a,markgarza,2024-11-07 10:00:38,ALERT: voter rolls compromised across precincts — evidence points to fraud. #electionfraud,162,532,291,241,2025-04-13,Philadelphia,False,en-US
b9e83299-06a,14e135d4,kimberly88,2024-11-08 01:25:56,counting ongoing — observers reporting orderly process.,25,223,30,558,2013-03-02,Houston,False,en
ff00e0c3-794,df666350,david41,2024-11-11 23:15:54,early voting numbers — observers reporting orderly process.,40,118,17,166,2023-09-23,Philadelphia,True,es
6e0d17d8-fe2,37461998,kimberlycalderon,2024-11-11 22:52:39,Update: trust the process in my precinct.,78,96,50,393,2018-09-11,Chicago,False,en-US
f4dba409-0b9,77fefec2,jasmindavis,2024-11-06 11:12:55,Evidence of ballot stuffing — officials silent. Share widely!,24,32,110,701,2014-08-25,Los Angeles,False,en
90edd8c3-006,7f8ab97f,hickskim,2024-11-13 17:42:06,Evidence of illegal votes — officials silent. Share widely!,77,8,17,129,2009-08-08,Los Angeles,False,en-US
805aebed-54a,48268949,robertkim,2024-11-10 07:36:29,Update: transparent count in my precinct.,108,192,82,6644,2023-07-23,New York,True,en
22a51357-866,847f6a96,jameshorton,2024-10-28 04:47:41,Update: smooth voting in my precinct.,28,220,38,375,2025-05-23,Los Angeles,False,en
ffd21061-dbb,cc9f1599,derrick95,2024-10-30 14:37:13,Voter turnout steady in my area.,9,0,1,511,2010-09-08,New York,False,en-US
b6f33e13-d15,c0952176,audreydavis,2024-10-27 12:26:31,ballot stuffing found in vote tallies (121 suspicious),119,269,25,2244,2020-05-31,Los Angeles,False,en
a45ca157-be0,0837e781,cdavis,2024-11-12 10:22:10,ballot stuffing found in vote tallies (202 suspicious) ¡Increíble! 🇺🇸,197,231,44,274,2012-04-02,Rural,False,es
b2ac2fbc-b43,c446d383,ycaldwell,2024-10-31 00:10:51,counting ongoing — observers reporting orderly process.,128,98,228,368,2013-07-02,Houston,False,es
d97af502-b5c,f3ac665a,markgarza,2024-10-28 02:13:57,turnout update — observers reporting orderly process.,31,139,291,241,2025-04-13,Philadelphia,False,es
0e170ae8-0d4,1ba61b6b,christopherwilliams,2024-10-26 22:59:14,ghost voters found in vote tallies (456 suspicious),177,81,5,117,2015-05-24,Rural,False,en
36c4a9e9-a22,fc9708df,michael05,2024-11-07 12:50:37,Evidence of fraudulent tabulation — officials silent. Share widely! ¡Increíble! 🇺🇸,110,83,141,345,2016-04-23,New York,False,en
e0b9264b-d54,fb73f93a,mcarr,2024-11-05 21:25:36,counting ongoing — observers reporting orderly process.,79,175,101,982,2017-11-14,Philadelphia,False,es
b211dcee-ed9,7db6b14f,bcook,2024-11-14 18:17:37,turnout update — observers reporting orderly process. #VoteSafe,98,84,23,2746,2015-08-03,,True,en
188b36ad-7ec,f545fa73,brandon85,2024-11-06 11:04:47,polling update — official figures incoming. https://news.site/article,51,47,29,5129,2020-05-24,Miami,False,en-US
e4df3399-b9a,b25d860c,vargasjessica,2024-10-29 04:28:43,Reports of voter rolls compromised in several precincts. Must be investigated!,203,207,153,658,2014-12-13,Miami,False,en-US
01faaa80-60d,4c5b140a,lcooper,2024-11-12 14:47:02,early voting numbers — observers reporting orderly process.,67,3,91,2093,2018-09-29,Miami,False,en
4ebe3bcb-ad2,51f9034c,michaelmarquez,2024-11-09 06:41:20,Evidence of fake ballots — officials silent. Share widely!,169,266,105,8329,2024-12-07,Philadelphia,False,en
5579c105-0d9,c7c73b6b,megan91,2024-11-10 01:57:22,Evidence of voter rolls compromised — officials silent. Share widely!,30,152,19,4694,2013-01-26,Chicago,False,en
f39c6aa4-1b4,cc45c36d,reidchristopher,2024-11-04 22:44:33,Update: smooth voting in my precinct.,34,33,91,452,2019-10-10,Philadelphia,False,es
94a57233-954,1f679327,cgiles,2024-11-08 17:19:52,voter rolls compromised found in vote tallies (133 suspicious),146,263,8,1423,2021-03-04,Los Angeles,False,en-US
5414ae77-279,4d4657f5,gallowayashlee,2024-11-01 00:37:03,Update: transparent count in my precinct.,30,146,33,769,2014-06-27,Miami,False,en
c8ecbb3e-68e,edae0561,audrey32,2024-11-10 23:51:29,Reports of fake ballots in several precincts. Must be investigated!,54,94,14,627,2024-02-08,,False,en-US
4e8e12ef-73d,74023412,bjackson,2024-11-01 22:47:00,Update: smooth voting in my precinct.,4,31,24,19,2012-05-10,Chicago,False,es
ba7bce7d-d63,3a5b6b33,wendy07,2024-11-05 19:11:04,Voter turnout steady in my area.,35,76,17,377,2015-02-12,Philadelphia,False,es
9910bf7f-843,3a9a5e91,kathryn19,2024-11-13 09:43:03,ballot stuffing found in vote tallies (129 suspicious),197,379,61,12872,2024-08-01,Rural,False,en
fac51228-50d,2f5dede9,kmartinez,2024-11-13 01:58:45,poll watchers report — observers reporting orderly process.,16,169,11,6051,2018-05-19,Philadelphia,False,en-US
30bdf566-bf5,d57f6a65,kenneth43,unknown,turnout update — observers reporting orderly process.,71,91,11,570,2018-05-25,Los Angeles,True,en
8b272c17-658,9061305d,bradystout,2024-11-04 19:11:20,polling update — official figures incoming.,14,8,4,227,2025-01-08,Rural,False,en-US
2ed8427e-e0e,93585c8c,ibrewer,2024-11-08 05:25:45,early voting numbers — observers reporting orderly process.,44,10,60,2631,2010-03-01,New York,False,en-US
93e1132c-e7d,dd97fc40,jessicabailey,2024-11-07 10:00:45,ALERT: voter rolls compromised across precincts — evidence points to fraud. #investigate,48,614,24,47189,2025-08-08,Rural,False,en-US
d01b2630-682,758d368f,bennettcynthia,2024-11-05 06:14:52,Reports of illegal votes in several precincts. Must be investigated! ¡Increíble! 🇺🇸,85,90,9,786,2014-04-20,Rural,True,es
b4f6e330-21f,eeeadd3d,brownadam,2024-11-02 07:49:43,early voting numbers — observers reporting orderly process.,43,84,59,1258,2019-12-21,Philadelphia,False,en
6577ad5d-e8d,5408d0f8,dillonreyes,2024-11-12 14:49:12,turnout update — observers reporting orderly process.,72,126,62,4229,2021-06-15,Miami,False,es
